national_rank,scientific_name,common_name,class,order,family,phylum,top5,top10,evidence_support,evidence_support_label,direct_protective_context_count,direct_protective_chemical_count,warning_context_count,eligible_state_count,broad_life_stage_category_count,official_or_common_method_species,selection_incremental_gain_lower5,selection_objective_cumulative_lower5,incremental_expected_capture_lower5,validated_incremental_expected_capture_lower5,rank_scope,leave_one_out_loss_top5,support_note,cumulative_expected_capture_lower-5%,cumulative_expected_capture_lower-10%,cumulative_expected_capture_lower-20%
1949,Nitzschia sp.,,Bacillariophyceae,Pennales,Bacillariaceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,2,0,2,False,2.083239944950805e-25,1.0,1.2542189082864752e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998368282963585,0.9999797037366689,0.999999980278606
1950,Paramecium aurelia,,Ciliatea,Hymenostomatida,Parameciidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),9,9,7,0,1,False,2.041181025237071e-25,1.0,1.3765855529923599e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.998369659549138,0.9999797265660446,0.9999999802990764
1951,Colpidium colpoda,,Ciliatea,Hymenostomatida,Tetrahymenidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,0,1,False,2.0015120838674273e-25,1.0,1.2688120304416017e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983709283611685,0.9999797497236118,0.9999999803257995
1952,Vorticella sp.,,Ciliatea,Peritrichida,Vorticellidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,0,1,False,1.9596767842043541e-25,1.0,1.2992390264754405e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.998372227600195,0.999979773229723,0.9999999803519113
1953,Planothidium lanceolatum,,Bacillariophyceae,Achnanthales,Achnanthaceae,Bacillariophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,2,0,1,1,False,1.9213046621826308e-25,1.0,1.2751055107340648e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983735027057057,0.9999797966107288,0.9999999803799059
1954,Limnodrilus udekemianus,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,3,3,1,False,1.8828467863993483e-25,1.0,1.3187361627142735e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983748214418684,0.9999798182597683,0.9999999804005019
1955,Dactylogyrus minutus,,Trematoda,Monopisthocotylea,Dactylogyridae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.8451092229945833e-25,1.0,1.2625886812722698e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983760840305497,0.999979842020873,0.9999999804289794
1956,Dactylogyrus vastator,,Trematoda,Monopisthocotylea,Dactylogyridae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.8097061011574128e-25,1.0,1.2612290147817617e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983773452595645,0.9999798657445363,0.9999999804573914
1957,Megalodiscus sp.,,Trematoda,Echinostomida,Paramphistomatidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,0,1,False,1.7749826409016237e-25,1.0,1.2598710962263837e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983786051306607,0.999979889430826,0.999999980485738
1958,Pistia stratiotes,,Magnoliopsida,Alismatales,Araceae,Magnoliophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,2,1,12,2,False,1.7384581957639334e-25,1.0,1.0646863032315323e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983796698169639,0.9999799091293342,0.9999999805089531
1959,Tetrahymena sp.,,Ciliatea,Hymenostomatida,Tetrahymenidae,Ciliophora,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,1,0,1,False,1.7048657130925959e-25,1.0,1.242489269026592e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983809123062329,0.999979929942407,0.9999999805290063
1960,Spirodela polyrrhiza,,Magnoliopsida,Alismatales,Araceae,Magnoliophyta,False,False,sparse_5_19,Limited (5-19 protective contexts),16,12,2,0,1,False,1.669877941698771e-25,1.0,1.0910216922122018e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9983820033279251,0.9999799497437021,0.9999999805516013
1961,Glossiphonia complanata,,Clitellata,Rhynchobdellida,Glossiphoniidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,3,1,False,1.6375042568982245e-25,1.0,1.0128409175802489e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983830161688427,0.9999799685287679,0.9999999805737522
1962,Fabaeformiscandona wegelini,,Ostracoda,Podocopida,Candonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.6058405894875001e-25,1.0,1.032319601357301e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983840484884441,0.9999799880090858,0.9999999805973551
1963,Pseudocandona sp.,,Ostracoda,Podocopida,Candonidae,Arthropoda,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.575060256990912e-25,1.0,1.0310609642738555e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983850795494084,0.9999800074579297,0.9999999806209043
1964,Gyrodactylus derjavini,,Trematoda,Monopisthocotylea,Gyrodactylidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.544193232737289e-25,1.0,1.2259139337000846e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983863054633421,0.9999800302671208,0.9999999806480953
1965,Cladophora sp.,,Ulvophyceae,Cladophorales,Cladophoraceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,1.5145987388169208e-25,1.0,1.2962401660931988e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983876017035082,0.9999800537681952,0.9999999806752713
1966,Notocotylus attenuatus,,Trematoda,Echinostomida,Notocotylidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,2,2,0,1,False,1.4854537691203013e-25,1.0,1.2471496934063353e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983888488532016,0.9999800771225162,0.9999999807030618
1967,Alaria sp.,,Trematoda,Strigeatida,Diplostomatidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,1,0,1,False,1.4565669616047228e-25,1.0,1.2185242841411537e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983900673774857,0.9999800999723235,0.9999999807303445
1968,Girardia tigrina,,Turbellaria,Tricladida,nan,Platyhelminthes,False,False,moderate_20_49,Moderate (20-49 protective contexts),44,37,10,3,3,False,1.4276545458191938e-25,1.0,1.3176940355519307e-06,,extended_r1_greedy_order,,,0.9983913850715213,0.9999801227399732,0.9999999807551394
1969,Haemopis grandis,,Clitellata,Arhynchobdellida,Haemopidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,2,1,False,1.3982795071374728e-25,1.0,1.0742050394751956e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983924592765607,0.9999801424028567,0.9999999807778389
1970,Gyrodactylus turnbulli,,Trematoda,Monopisthocotylea,Gyrodactylidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,0,1,False,1.3712538268805542e-25,1.0,1.1986287987708621e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983936579053595,0.9999801646434547,0.9999999808043425
1971,Pristina longiseta,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,2,1,False,1.3448538818354837e-25,1.0,1.247622408828697e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983949055277683,0.9999801864186298,0.9999999808275983
1972,Haemopis marmorata,,Clitellata,Arhynchobdellida,Haemopidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),2,1,0,2,1,False,1.3190747635727844e-25,1.0,1.0709612567882942e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983959764890251,0.9999802060014877,0.9999999808501968
1973,Lophopodella carteri,,Phylactolaemata,Plumatellida,Lophopodidae,Bryozoa,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,1.2937598239594214e-25,1.0,1.266845384373383e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983972433344095,0.9999802288659015,0.9999999808763304
1974,Cladophora glomerata,,Ulvophyceae,Cladophorales,Cladophoraceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,1,27,1,False,1.2684559627826642e-25,1.0,1.25819256147075e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998398501526971,0.9999802515975703,0.9999999809025576
1975,Pristina leidyi,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,5,1,False,1.2437143289604364e-25,1.0,1.2342615230975795e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9983997357884941,0.9999802731726788,0.999999980925636
1976,Chaetogaster diaphanus,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,14,1,False,1.2191701936175177e-25,1.0,1.2381452325627151e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984009739337266,0.9999802946343412,0.999999980948326
1977,Aspidisca lynceus,,Ciliatea,Hypotrichida,Aspidiscidae,Ciliophora,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,1,1,False,1.1953798901942609e-25,1.0,1.1912621646903432e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984021651958913,0.9999803160261643,0.9999999809719451
1978,Haemopis sanguisuga,,Clitellata,Arhynchobdellida,Haemopidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.1712316844456154e-25,1.0,1.0210572677360474e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998403186253159,0.9999803348111052,0.9999999809938424
1979,Tetrahymena thermophila,,Ciliatea,Hymenostomatida,Tetrahymenidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),11,8,9,0,2,False,1.1467522970222976e-25,1.0,1.154918931489668e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9984043411720905,0.9999803538005392,0.9999999810115712
1980,Gyrodactylus sp.,,Trematoda,Monopisthocotylea,Gyrodactylidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.124813353142797e-25,1.0,1.1485703853564289e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984054897424759,0.9999803750797043,0.9999999810368353
1981,Pithophora sp.,,Ulvophyceae,Cladophorales,Cladophoraceae,Chlorophyta,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,4,0,0,1,False,1.1033795863777646e-25,1.0,1.2163477448590143e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984067060902208,0.9999803963802361,0.9999999810604249
1982,Dexiotricha granulosa,,Ciliatea,Hymenostomatida,Loxocephalidae,Ciliophora,False,False,sparse_5_19,Limited (5-19 protective contexts),5,5,0,2,1,False,1.0811072817712378e-25,1.0,1.1558585967241797e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9984078619488175,0.9999804174249675,0.9999999810841423
1983,Lepidotrema bidyana,,Trematoda,Monopisthocotylea,Diplectanidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),4,2,0,0,1,False,1.0597921358837833e-25,1.0,1.1314954614372041e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984089934442789,0.9999804384382472,0.9999999811091969
1984,Trichodina sp.,,Ciliatea,Peritrichida,Trichodinidae,Ciliophora,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,1.039246398806381e-25,1.0,1.1454311842351572e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984101388754631,0.9999804594305791,0.9999999811329259
1985,Arrenurus sp.,,Arachnida,Trombidiformes,Arrenuridae,Arthropoda,False,False,sparse_5_19,Limited (5-19 protective contexts),5,4,0,0,1,False,1.0188101440116229e-25,1.0,1.2555941106828783e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9984113944695738,0.9999804799834463,0.9999999811541188
1986,Hirudinaria manillensis,,Clitellata,Arhynchobdellida,Hirudinidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,9.986509967654635e-26,1.0,9.70684288170709e-07,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.998412365153862,0.9999804979225281,0.9999999811751581
1987,Poecilobdella viridis,,Clitellata,Arhynchobdellida,Hirudinidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,9.793877930067022e-26,1.0,9.67250990746571e-07,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984133324048527,0.9999805157492874,0.9999999811959553
1988,Euglena gracilis,,Euglenophyceae,Euglenales,Euglenaceae,Euglenophycota,False,False,sparse_5_19,Limited (5-19 protective contexts),13,12,18,0,2,False,9.596660794557706e-26,1.0,8.69628794641919e-07,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9984142020336474,0.999980530550818,0.9999999812107888
1989,Macrobdella decora,,Clitellata,Arhynchobdellida,Hirudinidae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,18,1,False,9.41473171646146e-26,1.0,1.0211813223914845e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984152232149698,0.9999805491406274,0.9999999812320775
1990,Dero digitata,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,11,1,False,9.234253716417725e-26,1.0,1.1464408458117248e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984163696558156,0.9999805690345199,0.9999999812532163
1991,Posthodiplostomum minimum,,Trematoda,Strigeatida,Diplostomatidae,Platyhelminthes,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),1,1,0,0,1,False,9.05509952164679e-26,1.0,1.092249081957597e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984174619048976,0.999980589468119,0.999999981277643
1992,Stylaria lacustris,,Oligochaeta,Haplotaxida,Naididae,Annelida,False,False,sparse_5_19,Limited (5-19 protective contexts),7,3,0,15,1,False,8.884125098880537e-26,1.0,1.1897976046615355e-06,,extended_r1_greedy_order,,Limited direct protective support; interpret the rank with the reported uncertainty.,0.9984186517025022,0.9999806099792643,0.9999999812995372
1993,Dexiostoma campyla,,Ciliatea,Hymenostomatida,Turaniellidae,Ciliophora,False,False,very_sparse_1_4,Very limited (1-4 protective contexts),3,3,0,0,1,False,8.717230245459277e-26,1.0,1.1072914832821468e-06,,extended_r1_greedy_order,,Very limited direct protective support; confirmatory testing is a high priority.,0.9984197589939855,0.9999806312606043,0.9999999813247694
